"Home Team (2023) (901)","Away Team (2023) (901)","Game Time (2023) (901)","Season Type (2023) (901)","Normalized Ranking Delta (Calculated)","Field Goal % Delta (Calculated)","eFG% Delta (Calculated)","Turnover Ratio Delta (Calculated)","PPP Delta (Calculated)","Team (2023) (900)","Field Goal % Home (Calculated)","eFG% Home (Calculated)","Turnover Ratio Home (Calculated)","PPP Home (Calculated)","Team (2023) (904)","Field Goal % Away (Calculated)","eFG % Away (Calculated)","Turnover Ratio Away (Calculated)","PPP Away (Calculated)"
"Phoenix Suns","Portland Trail Blazers","Tue, 17 Oct 2023 02:00:00 GMT","Preseason",-0.15244847932843475,0.05430214144323864,0.06268397019075655,-0.007937158481934561,-0.9066061976525637,"Phoenix Suns",0.4929916466090896,0.5651989239699844,0.1115291847563917,0.03354815926547188,"Portland Trail Blazers",0.438689505165851,0.5025149537792278,0.11946634323832626,0.9401543569180355
"San Antonio Spurs","Houston Rockets","Tue, 17 Oct 2023 00:00:00 GMT","Preseason",-0.045287727156375635,0.00316851360505388,0.0029140834517922265,0.01663935927727725,-0.024655702718815786,"San Antonio Spurs",0.4623453469607316,0.5320064550833782,0.11224585402417314,0.9830794032250477,"Houston Rockets",0.4591768333556777,0.529092371631586,0.09560649474689589,1.0077351059438635
"Brooklyn Nets","Philadelphia 76ers","Mon, 16 Oct 2023 23:30:00 GMT","Preseason",0.26111918552910696,-0.008739029776142548,-0.0015371973705681219,0.009760596546310826,0.9165974042164166,"Brooklyn Nets",0.4555905296291228,0.5304502531818804,0.09860675039246468,0.9994003157161376,"Philadelphia 76ers",0.4643295594052653,0.5319874505524486,0.08884615384615385,0.08280291149972106
"Indiana Pacers","Atlanta Hawks","Mon, 16 Oct 2023 23:00:00 GMT","Preseason",0.17138039479257994,0.042156669399686375,0.03955923419333196,-0.006839002481970474,0.14664562870120215,"Indiana Pacers",0.5073035925779708,0.5784971706803527,0.09162947445122506,0.15888470427116325,"Atlanta Hawks",0.4651469231782844,0.5389379364870207,0.09846847693319553,0.012239075569961087
"Los Angeles Clippers","Denver Nuggets","Wed, 18 Oct 2023 02:30:00 GMT","Preseason",0.03267959693665412,-0.0073428560803841525,-0.0002729655379606344,0.005717683491364173,-0.07933450840634981,"Los Angeles Clippers",0.48860438942037143,0.5614800225098481,0.09833333333333333,0.05746042861888473,"Denver Nuggets",0.4959472455007556,0.5617529880478087,0.09261564984196916,0.13679493702523454
"Oklahoma City Thunder","Milwaukee Bucks","Wed, 18 Oct 2023 00:00:00 GMT","Preseason",0.1106188091544621,0.011309052524425878,0.005603451713915186,-0.00390862217394751,0.0442083645318254,"Oklahoma City Thunder",0.4987711632987439,0.573184052430366,0.09164777021919879,0.11656425480482932,"Milwaukee Bucks",0.487462110774318,0.5675806007164508,0.0955563923931463,0.07235589027300392
"Chicago Bulls","Toronto Raptors","Wed, 18 Oct 2023 00:00:00 GMT","Preseason",-0.21874241173992737,-0.001361212724469707,-0.001281024799093089,-0.010347076926363052,-0.9729266126016098,"Chicago Bulls",0.4698187764000545,0.5339283281100967,0.09379594236989121,0.024509695682319015,"Toronto Raptors",0.4711799891245242,0.5352093529091898,0.10414301929625426,0.9974363082839288
"Boston Celtics","New York Knicks","Tue, 17 Oct 2023 23:30:00 GMT","Preseason",0.11595326881182699,0.020980408051294697,0.03778538918249297,-0.011480695577413741,-0.03834743164973871,"Boston Celtics",0.4868848025959978,0.5782179556517036,0.08900876601483479,0.11947708604118588,"New York Knicks",0.4659043945447031,0.5404325664692107,0.10048946159224853,0.1578245176909246
"Orlando Magic","New Orleans Pelicans","Tue, 17 Oct 2023 23:00:00 GMT","Preseason",0.04235206374553757,-0.00953516934525106,-0.015675229725476747,0.013430140759582904,0.0036455322575256743,"Orlando Magic",0.47671744754239725,0.541966082207531,0.11135241855873643,0.06681777821405784,"New Orleans Pelicans",0.4862526168876483,0.5576413119330077,0.09792227779915352,0.06317224595653216
"San Antonio Spurs","Houston Rockets","Thu, 19 Oct 2023 00:00:00 GMT","Preseason",-0.045287727156375635,0.00316851360505388,0.0029140834517922265,0.01663935927727725,-0.024655702718815786,"San Antonio Spurs",0.4623453469607316,0.5320064550833782,0.11224585402417314,0.9830794032250477,"Houston Rockets",0.4591768333556777,0.529092371631586,0.09560649474689589,1.0077351059438635
"Miami Heat","Brooklyn Nets","Wed, 18 Oct 2023 23:30:00 GMT","Preseason",-0.21619680767693272,0.009519125739718026,0.007430692417663809,-0.003401405530998769,-0.9223427536034173,"Miami Heat",0.4651096553688408,0.5378809455995442,0.09520534486146591,0.0770575621127203,"Brooklyn Nets",0.4555905296291228,0.5304502531818804,0.09860675039246468,0.9994003157161376
"Golden State Warriors","Sacramento Kings","Thu, 19 Oct 2023 02:00:00 GMT","Preseason",0.0612385514980921,-0.00014891942373790323,0.0014266148751260754,0.009093208635060676,-0.013344201210112944,"Golden State Warriors",0.47644397125365984,0.5570268831514507,0.10615952313369288,0.010041533491718938,"Sacramento Kings",0.47659289067739774,0.5556002682763246,0.0970663144986322,0.023385734701831883
"New York Knicks","Washington Wizards","Wed, 18 Oct 2023 23:30:00 GMT","Preseason",-0.20093080310751976,-0.004267766138601303,0.002530524563431946,-0.003507542994478044,-0.8415240360555343,"New York Knicks",0.4659043945447031,0.5404325664692107,0.10048946159224853,0.1578245176909246,"Washington Wizards",0.4701721606833044,0.5379020419057787,0.10399700458672657,0.9993485537464588
"Chicago Bulls","Minnesota Timberwolves","Fri, 20 Oct 2023 00:00:00 GMT","Preseason",0.06904930572102796,-0.015268691337255502,-0.02550671634072066,-0.01283566732920316,-0.09531082082728462,"Chicago Bulls",0.4698187764000545,0.5339283281100967,0.09379594236989121,0.024509695682319015,"Minnesota Timberwolves",0.48508746773731,0.5594350444508174,0.10663160969909437,0.11982051650960364
"Detroit Pistons","Oklahoma City Thunder","Fri, 20 Oct 2023 00:00:00 GMT","Preseason",0.1981782400758222,-0.03581075496656011,-0.047663290946023285,0.02520747753733653,0.8600287230885386,"Detroit Pistons",0.46296040833218377,0.5255207614843427,0.11685524775653532,0.976592977893368,"Oklahoma City Thunder",0.4987711632987439,0.573184052430366,0.09164777021919879,0.11656425480482932
"Los Angeles Clippers","Denver Nuggets","Fri, 20 Oct 2023 02:00:00 GMT","Preseason",0.03267959693665412,-0.0073428560803841525,-0.0002729655379606344,0.005717683491364173,-0.07933450840634981,"Los Angeles Clippers",0.48860438942037143,0.5614800225098481,0.09833333333333333,0.05746042861888473,"Denver Nuggets",0.4959472455007556,0.5617529880478087,0.09261564984196916,0.13679493702523454
"Los Angeles Lakers","Phoenix Suns","Fri, 20 Oct 2023 02:00:00 GMT","Preseason",0.12600925914061645,0.005893526189126641,0.0012029712362586764,-0.009893778676746498,0.03662712591726806,"Los Angeles Lakers",0.49888517279821626,0.5664018952062431,0.1016354060796452,0.07017528518273994,"Phoenix Suns",0.4929916466090896,0.5651989239699844,0.1115291847563917,0.03354815926547188
"Sacramento Kings","Utah Jazz","Fri, 20 Oct 2023 02:00:00 GMT","Preseason",-0.18265617848142734,0.009492090243263973,0.01659606260545221,-0.020400683779538825,-0.9840157557934986,"Sacramento Kings",0.47659289067739774,0.5556002682763246,0.0970663144986322,0.023385734701831883,"Utah Jazz",0.46710080043413377,0.5390042056708724,0.11746699827817103,1.0074014904953306
"Charlotte Hornets","Boston Celtics","Thu, 19 Oct 2023 23:00:00 GMT","Preseason",0.21197060000969248,-0.02691003742005499,-0.048917521051956014,0.01842591571622544,0.8558954622705,"Charlotte Hornets",0.4599747651759428,0.5293004345997476,0.10743468173106023,0.9753725483116858,"Boston Celtics",0.4868848025959978,0.5782179556517036,0.08900876601483479,0.11947708604118588
"Milwaukee Bucks","Memphis Grizzlies","Sat, 21 Oct 2023 00:00:00 GMT","Preseason",-0.11951969513207172,0.05246902640364026,0.0585211263042793,-0.02010673626472495,-0.8755688787816276,"Milwaukee Bucks",0.487462110774318,0.5675806007164508,0.0955563923931463,0.07235589027300392,"Memphis Grizzlies",0.43499308437067774,0.5090594744121715,0.11566312865787125,0.9479247690546315
"Houston Rockets","Miami Heat","Sat, 21 Oct 2023 00:00:00 GMT","Preseason",0.2950888296680314,-0.005932822013163086,-0.00878857396795829,0.00040114988542998276,0.9306775438311432,"Houston Rockets",0.4591768333556777,0.529092371631586,0.09560649474689589,1.0077351059438635,"Miami Heat",0.4651096553688408,0.5378809455995442,0.09520534486146591,0.0770575621127203
"Dallas Mavericks","Detroit Pistons","Sat, 21 Oct 2023 00:00:00 GMT","Preseason",-0.1338224766902235,0.018067743442602036,0.036902739127652406,-0.022274811524513216,-0.848025419300642,"Dallas Mavericks",0.4810281517747858,0.5624235006119951,0.0945804362320221,0.12856755859272595,"Detroit Pistons",0.46296040833218377,0.5255207614843427,0.11685524775653532,0.976592977893368
